id,date,source,headline,sentiment,sentiment_score,label,link
18977,2024-09-06,CoinTelegraph,"Bitcoin traders brush off September blues, say closing price may ‘surprise the bears’",Negative,0.4491,1 stars,https://cointelegraph.com/news/bitcoin-price-september-gains-may-surprise-bears?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18978,2024-09-06,CoinTelegraph,"Trump vows to make US ‘world capital of crypto,’ taps Musk for new task force",Negative,0.312,1 stars,https://cointelegraph.com/news/trump-vows-us-world-capital-crypto-taps-elon-musk-task-force?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18979,2024-09-06,CoinTelegraph,Monochrome confident as it files for Australia’s first ETF to hold Ether directly,Negative,0.3327,1 stars,https://cointelegraph.com/news/monochrome-confident-files-first-eth-etf-australia?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18980,2024-09-06,CoinTelegraph,‘Unlucky’ MEV bot takes out huge $12M loan just to make $20 in profit,Negative,0.4074,1 stars,https://cointelegraph.com/news/mev-bot-takes-12-million-flash-loan-make-20-profit?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18981,2024-09-06,CoinTelegraph,"Ether all-time high in 2024 ‘possible, but not highly likely’",Negative,0.2331,3 stars,https://cointelegraph.com/news/ethereum-all-time-highs-price-2024-crypto-analyst-predictions?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18982,2024-09-06,CoinTelegraph,Crypto in ‘extreme fear’ as Arthur Hayes tips ‘sub $50K’ Bitcoin weekend,Positive,0.5112,1 stars,https://cointelegraph.com/news/crypto-extreme-fear-bitcoin-under-50k-target-arthur-hayes?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18983,2024-09-06,CoinTelegraph,‘Reflection 70B’ AI model could be the answer to pesky LLM hallucinations,Negative,0.3594,4 stars,https://cointelegraph.com/news/reflection-70b-ai-model-answer-llm-hallucinations?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18984,2024-09-06,CoinTelegraph,"Nearly 90% of crypto registrations in UK failed due to ‘weak’ fraud, AML controls",Negative,0.4791,1 stars,https://cointelegraph.com/news/87-percent-crypto-registrations-failed-uk-money-laundering-controls?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18985,2024-09-06,CoinTelegraph,Bitcoin yield opportunities are booming — Here’s what to watch for,Negative,0.4175,2 stars,https://cointelegraph.com/news/bitcoin-yield-opportunities-booming-what-to-watch-for?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18986,2024-09-06,CoinTelegraph,‘First fast’ Ethereum scaler Movement peaks at 12K TPS on testnet,Negative,0.3926,1 stars,https://cointelegraph.com/news/ethereum-l2-blockchain-movement-claims-12k-tps-testnet?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18987,2024-09-05,CoinTelegraph,"Tether for treason in Taiwan, East’s crypto exchange resurgence: Asia Express",Positive,0.6559,1 stars,https://cointelegraph.com/magazine/tether-treason-taiwan-crypto-exchange-resurgence-asia-express/?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18990,2024-09-06,Coin Tribune,When Crypto Gets Into Sports For The Well-being Of Fans!,Negative,0.2561,4 stars,https://www.cointribune.com/en/when-crypto-gets-into-sports-for-the-well-being-of-fans/
18991,2024-09-06,Coin Tribune,Bitcoin as a national reserve asset : The opposition’s bet to rebuild Venezuela !,Negative,0.2948,2 stars,https://www.cointribune.com/en/bitcoin-as-a-national-reserve-asset-the-oppositions-bet-to-rebuild-venezuela/
18992,2024-09-06,Coin Tribune,Telegram Tightens Its Privacy Policy And Considers Leaving Certain Countries.,Negative,0.2772,2 stars,https://www.cointribune.com/en/telegram-tightens-its-privacy-policy-and-considers-leaving-certain-countries/
18993,2024-09-06,Coin Tribune,Bitcoin ETFs Drained $211 Million! Ether ETFs Stabilize,Positive,0.5129,1 stars,https://www.cointribune.com/en/bitcoin-etfs-drained-211-million-ether-etfs-stabilize/
18994,2024-09-06,Coin Tribune,"Crypto: The BNB Plunges, But Traders Continue To Bet Big.",Negative,0.2556,2 stars,https://www.cointribune.com/en/crypto-the-bnb-plunges-but-traders-continue-to-bet-big/
18995,2024-09-06,Coin Tribune,"Bitcoin At $56,000: Why Aren’t Professional Traders Panicking?",Negative,0.3183,2 stars,https://www.cointribune.com/en/bitcoin-at-56000-why-arent-professional-traders-panicking/
18996,2024-09-06,Coin Tribune,Crypto: The American Growth Shakes The Markets!,Negative,0.2745,2 stars,https://www.cointribune.com/en/crypto-the-american-growth-shakes-the-markets/
18997,2024-09-06,Coin Tribune,Bitcoin: Mastercard Launches A Self-managed Crypto Card,Negative,0.4313,1 stars,https://www.cointribune.com/en/bitcoin-mastercard-launches-a-self-managed-crypto-card/
19000,2024-09-06,Crypto Briefing,Ripple co-founder backs Kamala Harris alongside 87 other executives,Negative,0.2461,2 stars,https://cryptobriefing.com/ripple-cofounder-endorsement-harris/
19002,2024-09-06,Crypto Briefing,"Russia mined nearly 54,000 Bitcoin in 2023, says industry expert",Negative,0.3357,1 stars,https://cryptobriefing.com/russian-bitcoin-mining-growth/
19003,2024-09-06,Crypto Briefing,"Telegram updates policy, allows users to report illegal content in private chats",Negative,0.3192,1 stars,https://cryptobriefing.com/telegram-private-chats-update/
19004,2024-09-06,Crypto Briefing,"US Bitcoin ETFs hit 7-day losing streak, outflows surpass $1 billion",Positive,0.5425,1 stars,https://cryptobriefing.com/bitcoin-etf-outflows-analysis-3/
19030,2024-09-06,Crypto Daily,Telegram CEO Breaks Silence on French Arrest Amidst Moderation Controversy,Negative,0.3603,1 stars,https://cryptodaily.co.uk/2024/09/telegram-ceo-breaks-silence-on-french-arrest-amidst-moderation-controversy
19031,2024-09-06,Crypto Daily,Aleph Zero Joins CAMARA as the First Blockchain Organization,Negative,0.3715,4 stars,https://cryptodaily.co.uk/2024/09/aleph-zero-joins-camara-as-the-first-blockchain-organization
19032,2024-09-06,Crypto Daily,"Ethereum ($ETH), Binance Coin ($BNB), and Solana ($SOL) ready to bounce strongly",Negative,0.3815,2 stars,https://cryptodaily.co.uk/2024/09/ethereum-eth-binance-coin-bnb-and-solana-sol-ready-to-bounce-strongly
19033,2024-09-06,Crypto Daily,"Implied Volatility Soars as Perp Open Interest Drops, New Bybit Report Reveals",Negative,0.2788,2 stars,https://cryptodaily.co.uk/2024/09/implied-volatility-soars-as-perp-open-interest-drops-new-bybit-report-reveals
19034,2024-09-06,Crypto Daily,"Crypto Price Analysis 9-6 BTC, ETH, SOL, TON, TRX, SHIB, DOT",Negative,0.3672,2 stars,https://cryptodaily.co.uk/2024/09/crypto-price-analysis-9-6-btc-eth-sol-ton-trx-shib-dot
19035,2024-09-06,Crypto Daily,Pepe Unchained Raises $12 Million In Presale With Heavy Whale Buys - Next Big Crypto?,Negative,0.3577,1 stars,https://cryptodaily.co.uk/2024/09/pepe-unchained-raises-12-million-in-presale-with-heavy-whale-buys-next-big-crypto
19036,2024-09-06,Crypto Daily,Bitcoin (BTC) last support before the plunge,Negative,0.3984,1 stars,https://cryptodaily.co.uk/2024/09/bitcoin-btc-last-support-before-the-plunge
19037,2024-09-06,Crypto Daily,Crypto Leaders Eye QuickSwap’s Ethereum Mainnet Launch Amidst Market Volatility,Negative,0.2655,4 stars,https://cryptodaily.co.uk/2024/09/crypto-leaders-eye-quickswaps-ethereum-mainnet-launch-amidst-market-volatility
19230,2024-09-06,cryptodnes,БРИКС: Сърбия отказа поканата на Русия за срещата на съюза,Negative,0.3911,1 stars,https://cryptodnes.bg/surbiq-otkaza-pokanata-rusiq-sreshtata-suiza/
19231,2024-09-06,cryptodnes,Coinbase добавя поддръжка за ребрандирания токен на Polygon,Negative,0.2881,1 stars,https://cryptodnes.bg/coinbase-dobavya-poddrujka-za-rebrandiraniya-token-na-polygon/
19232,2024-09-06,cryptodnes,Кои са най-добрите възможности за инвестиция в криптовалути през уикенда?,Negative,0.2453,3 stars,https://cryptodnes.bg/koi-sa-nai-dobrite-vuzmovjnosti-za-investiciya-v-kriptovaluti-prez-uikenda/
19233,2024-09-06,cryptodnes,Докладът за работните места в САЩ не отговаря на очакванията – ето резултатите,Negative,0.3778,1 stars,https://cryptodnes.bg/dokladut-rabotnite-mesta-sasht-otgvoarqt-ochakvaniqta-eto-rezultatite/
19234,2024-09-06,cryptodnes,"Биткойн е изложен на риск от спад до $46,000 според експерт",Positive,0.7039,1 stars,https://cryptodnes.bg/bitcoin-e-izlojen-na-risk-ot-spad-do-46000-spored-ekspert/
19235,2024-09-06,cryptodnes,Крипто компаниите в Обединеното кралство се сблъскват с проблеми при вземането на лиценз,Positive,0.5433,1 stars,https://cryptodnes.bg/kripto-kompaniite-obedinenoto-kralstvo-sbluskvat-problemi-vzemaneto-licenz/
19236,2024-09-06,cryptodnes,Републикански политик отправи критики към Федералния резерв и регулаторите на САЩ,Negative,0.3168,1 stars,https://cryptodnes.bg/republikanski-politik-otpravi-kritiki-federalniq-rezerv-regulatorite-sasht/
19237,2024-09-06,cryptodnes,Telegram прави промени на фона на опасенията за модериране на частни чатове,Negative,0.3183,1 stars,https://cryptodnes.bg/telegram-pravi-promeni-fona-opaseniqta-moderirane-chastni-kluchove/
19238,2024-09-06,cryptodnes,"Биткойн ETF: Пореден ден, пореден отлив – $211 милиона отчетени загуби",Positive,0.637,1 stars,https://cryptodnes.bg/bitcoin-etf-poreden-den-poreden-otliv-211-miliona-otcheteni-zagubi/
19239,2024-09-06,cryptodnes,Ето колко Биткойн (BTC) са добили в Русия през 2023 г.,Negative,0.4162,1 stars,https://cryptodnes.bg/eto-kolko-bitcoin-dobili-rusiq-prez-2023/
19240,2024-09-06,Crypto-Economist,"Goldman Sachs: prezzo dell’oro a $2,700 nel 2025",Negative,0.2638,2 stars,https://en.cryptonomist.ch/2024/09/06/goldman-sachs-prezzo-delloro-a-2700-nel-2025/
19241,2024-09-06,Crypto-Economist,"ADA 1.5 Billion Treasury Burn Could Pump Cardano (ADA), Investors Add Mpeppe & Cardano (ADA) To Moonshot Bags",Negative,0.3517,4 stars,https://en.cryptonomist.ch/2024/09/06/ada-1-5-billion-treasury-burn-could-pump-cardano-ada/
19242,2024-09-06,Crypto-Economist,Pepe Unchained Hits $12 Million Milestone In Crypto Presale – Best Meme Coin To Buy Now?,Negative,0.2622,4 stars,https://en.cryptonomist.ch/2024/09/06/pepe-unchained-hits-12-million-milestone-in-crypto-presale-best-meme-coin-to-buy-now/
19243,2024-09-06,Crypto-Economist,"Cardano (ADA) ADA Reaches Critical Support Zones, ADA Investors In Search Of New 1000X Opportunities",Negative,0.4105,2 stars,https://en.cryptonomist.ch/2024/09/06/cardano-ada-reaches-critical-support-zones/
19244,2024-09-06,Crypto-Economist,Celestia unveils the project roadmap: the proposal of 1 gigabyte blocks,Negative,0.2593,3 stars,https://en.cryptonomist.ch/2024/09/06/celestia-unveils-the-project-roadmap-the-proposal-of-1-gigabyte-blocks/
19245,2024-09-06,Crypto-Economist,"Crypto news and price analysis: Shiba Inu (SHIB), Cardano (ADA) and Helium (HNT)",Negative,0.295,3 stars,https://en.cryptonomist.ch/2024/09/06/crypto-news-and-price-analysis-shiba-inu-shib-cardano-ada-and-helium-hnt/
19246,2024-09-06,Crypto-Economist,"If Bitcoin History Repeats, Experts Predict 15x Solana Price Rally and 100x Rally For New Altcoin",Negative,0.3089,2 stars,https://en.cryptonomist.ch/2024/09/06/experts-predict-15x-solana-price-rally/
19247,2024-09-06,Crypto-Economist,"Riot Blockchain suffers, but increases its Bitcoin (BTC)",Negative,0.2954,2 stars,https://en.cryptonomist.ch/2024/09/06/riot-blockchain-suffers-but-increases-its-bitcoin-btc/
19248,2024-09-06,Crypto-Economist,Analysts Place Raboo Among Top Crypto Presales as PEPE and DOGS Start to Rebound!,Negative,0.3664,2 stars,https://en.cryptonomist.ch/2024/09/06/analyst-place-raboo-top-crypto-presales/
19249,2024-09-06,Crypto-Economist,Travala: the crypto-native travel platform boards Skyscanner,Negative,0.2913,4 stars,https://en.cryptonomist.ch/2024/09/06/travala-the-crypto-native-travel-platform-boards-skyscanner/
19250,2024-09-06,Cryptopolitan,Bitcoin miners may profit from cheap energy for AI models,Negative,0.3214,2 stars,https://www.cryptopolitan.com/bitcoin-miners-profit-cheap-energy-for-ai/
19251,2024-09-06,Cryptopolitan,Ripple’s Chris Larsen backs Kamala Harris for U.S. president,Negative,0.3427,4 stars,https://www.cryptopolitan.com/chris-larsen-backs-kamala-for-us-president/
19252,2024-09-06,Cryptopolitan,Bitcoin to follow stock market’s lead ahead of key US jobs report,Negative,0.3703,2 stars,https://www.cryptopolitan.com/bitcoin-to-follow-stock-markets-lead/
19253,2024-09-06,Cryptopolitan,Monochrome Asset Management files for ‘Australia’s first’ spot Ether ETF,Negative,0.2824,2 stars,https://www.cryptopolitan.com/monochrome-files-for-ether-etf/
19254,2024-09-06,Cryptopolitan,Japan’s three largest banks to use stablecoins for cross-border settlements,Negative,0.3366,4 stars,https://www.cryptopolitan.com/japans-three-largest-banks-use-stablecoins/
19255,2024-09-06,Cryptopolitan,XRP price prediction 2024-2030: Will XRP reach $1?,Negative,0.2918,4 stars,https://www.cryptopolitan.com/xrp-price-prediction/
19256,2024-09-06,Cryptopolitan,Alameda-labeled address receives $6.275M USDT from OKX,Positive,0.565,1 stars,https://www.cryptopolitan.com/alameda-address-receives-usdt-from-okx/
19257,2024-09-06,Cryptopolitan,Algorand price prediction 2024-2030: Is a resurgence possible?,Negative,0.2453,2 stars,https://www.cryptopolitan.com/algorand-price-prediction/
19258,2024-09-06,Cryptopolitan,"Microsoft Teams market share soars 31%, boosted by AI",Negative,0.45,4 stars,https://www.cryptopolitan.com/microsoft-teams-market-share-soars-ai/
19259,2024-09-06,Cryptopolitan,Binance coin price prediction 2024-2030: Is BNB ready for the bull run?,Negative,0.3617,4 stars,https://www.cryptopolitan.com/binance-coin-price-prediction/
19260,2024-09-06,Crypto-Potato,Bitcoin Price Analysis: Is $50K Imminent After Another 3% Daily Crash for BTC?,Negative,0.3231,2 stars,https://cryptopotato.com/bitcoin-price-analysis-is-50k-imminent-after-another-3-daily-crash-for-btc/
19261,2024-09-06,Crypto-Potato,Aleph Zero Joins CAMARA as the First Blockchain Organization,Negative,0.4439,4 stars,https://cryptopotato.com/aleph-zero-joins-camara-as-the-first-blockchain-organization/
19262,2024-09-06,Crypto-Potato,Bitcoin Price Reacts to US Jobs Report and Declining Unemployment Rate,Negative,0.2942,2 stars,https://cryptopotato.com/bitcoin-price-reacts-to-us-jobs-report-and-declining-unemployment-rate/
19263,2024-09-06,Crypto-Potato,Ripple Co-Founder Endorses Kamala Harris for US President,Negative,0.3527,1 stars,https://cryptopotato.com/ripple-co-founder-endorses-kamala-harris-for-us-president/
19264,2024-09-06,Crypto-Potato,3 Reasons Why Bitcoin’s (BTC) Price Could Rebound in September: Details,Negative,0.2932,3 stars,https://cryptopotato.com/3-reasons-why-bitcoins-btc-price-could-rebound-in-september-details/
19265,2024-09-06,Crypto-Potato,Is This Why Bitcoin’s Price Continues to Decline?,Negative,0.3827,1 stars,https://cryptopotato.com/is-this-why-bitcoins-price-continues-to-decline/
19266,2024-09-06,Crypto-Potato,This Major Exchange Introduces Viral Meme Coins to Canadian Users: Details,Negative,0.3026,3 stars,https://cryptopotato.com/this-major-exchange-introduces-viral-meme-coins-to-canadian-users-details/
19267,2024-09-06,Crypto-Potato,"Crypto Price Analysis September-06: ETH, XRP, ADA, BNB, and SOL",Negative,0.3134,2 stars,https://cryptopotato.com/crypto-price-analysis-september-06-eth-xrp-ada-bnb-and-sol/
19268,2024-09-06,Crypto-Potato,Bitcoin (BTC) Dropped to New Monthly Low as Alts Bleed Out (Market Watch),Negative,0.4198,2 stars,https://cryptopotato.com/bitcoin-btc-dropped-to-new-monthly-low-as-alts-bleed-out-market-watch/
19269,2024-09-06,Crypto-Potato,Can Today’s Bitcoin Options Expiry Reverse Market Momentum?,Negative,0.3661,2 stars,https://cryptopotato.com/can-todays-bitcoin-options-expiry-reverse-market-momentum/
19270,2024-09-06,CryptoTimes,Hamster Kombat Token $HMSTR to List on Bitfinex,Negative,0.2254,4 stars,https://www.cryptotimes.io/2024/09/06/hamster-kombat-token-hmstr-to-list-on-bitfinex/
19271,2024-09-06,CryptoTimes,Exclusive: Are these North Korean Hackers behind WazirX Hack?,Negative,0.26,4 stars,https://www.cryptotimes.io/2024/09/06/exclusive-are-these-north-korean-hackers-behind-wazirx-hack/
19272,2024-09-06,CryptoTimes,Ripple Executive Chris Larsen Supports Kamala Harris,Negative,0.2943,4 stars,https://www.cryptotimes.io/2024/09/06/ripple-executive-chris-larsen-supports-kamala-harris/
19273,2024-09-06,CryptoTimes,Magic Eden Faces Criticism for Segregating US Services,Negative,0.3567,2 stars,https://www.cryptotimes.io/2024/09/06/magic-eden-faces-criticism-for-segregating-us-services/
19274,2024-09-06,CryptoTimes,Emerging $0.0003 Solana Memecoin Set to Surpass Popcat (POPCAT) and Bonk (BONK) in Market Cap,Negative,0.3657,4 stars,https://www.cryptotimes.io/2024/09/06/new-0-0003-solana-memecoin-poised-to-outpace-popcat-bonk/
19275,2024-09-06,CryptoTimes,"Rocky Rabbit Enigma & Superset Combo September 6, 2024",Negative,0.4535,4 stars,https://www.cryptotimes.io/2024/09/06/rocky-rabbit-enigma-superset-combo-september-6-2024/
